subject_id	subject_label	subject_category	subject_description	object_id	object_label	object_source	predicate_id	mapping_justification	confidence	comment
nmdc:has_unit	has_unit	slot	Links a QuantityValue to a unit	SNOMED:258769000	Unit of volume (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7970	
nmdc:has_unit	has_unit	slot	Links a QuantityValue to a unit	SNOMED:228925000	Unit of dietary volume measurement (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7939	
nmdc:has_unit	has_unit	slot	Links a QuantityValue to a unit	SNOMED:272094003	Unit of electrical measurement (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7931	
nmdc:has_unit	has_unit	slot	Links a QuantityValue to a unit	SNOMED:415793005	Units per unit mass per unit time (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7899	
nmdc:has_unit	has_unit	slot	Links a QuantityValue to a unit	SNOMED:282283000	Unit of viscosity (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7893	
nmdc:has_unit	has_unit	slot	Links a QuantityValue to a unit	SNOMED:282105004	Unit of fractional measurement (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7893	
nmdc:has_unit	has_unit	slot	Links a QuantityValue to a unit	SNOMED:282473001	Unit of currency (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7884	
nmdc:has_unit	has_unit	slot	Links a QuantityValue to a unit	SNOMED:415791007	Units per unit area (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7882	
nmdc:has_unit	has_unit	slot	Links a QuantityValue to a unit	SNOMED:282373002	Units per unit volume (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7880	
nmdc:has_unit	has_unit	slot	Links a QuantityValue to a unit	SNOMED:415792000	Units per unit mass (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7878	
nmdc:has_unit	has_unit	slot	Links a QuantityValue to a unit	SNOMED:258708005	Unit of temperature (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7869	
nmdc:has_unit	has_unit	slot	Links a QuantityValue to a unit	SNOMED:259021004	Unit of area (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7864	
nmdc:has_unit	has_unit	slot	Links a QuantityValue to a unit	SNOMED:228915005	Unit of dietary mass measurement (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7861	
nmdc:has_unit	has_unit	slot	Links a QuantityValue to a unit	SNOMED:283010007	Unit of density (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7855	
nmdc:has_unit	has_unit	slot	Links a QuantityValue to a unit	SNOMED:272088006	Unit of angular measurement (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7853	
nmdc:has_unit	has_unit	slot	Links a QuantityValue to a unit	SNOMED:258792000	Unit of concentration (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7851	
rdf:type	type	slot	the class_uri of the class that has been instantiated	SNOMED:410656007	Type (property) (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7634	
rdf:type	type	slot	the class_uri of the class that has been instantiated	NCIT:C183364	Type of Internal Vaginal Moisturizer Question	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7533	
rdf:type	type	slot	the class_uri of the class that has been instantiated	SNOMED:410657003	Type (attribute)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7503	
rdf:type	type	slot	the class_uri of the class that has been instantiated	NCIT:C164057	Smoke Exposure	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7494	
rdf:type	type	slot	the class_uri of the class that has been instantiated	SNOMED:260841000	Type of cast (attribute)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7490	
rdf:type	type	slot	the class_uri of the class that has been instantiated	SNOMED:261664005	Types (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7469	
rdf:type	type	slot	the class_uri of the class that has been instantiated	SNOMED:900000000000512005	Query specification type reference set (foundation metadata concept)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7451	
rdf:type	type	slot	the class_uri of the class that has been instantiated	SNOMED:734146004	OWL ontology namespace (OWL metadata concept)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7441	
rdf:type	type	slot	the class_uri of the class that has been instantiated	SNOMED:900000000000480006	Attribute value type reference set (foundation metadata concept)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7437	
rdf:type	type	slot	the class_uri of the class that has been instantiated	NCIT:C177629	Tobacco Type Used Question	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7425	
rdf:type	type	slot	the class_uri of the class that has been instantiated	SNOMED:260795000	Type of current (attribute)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7422	
rdf:type	type	slot	the class_uri of the class that has been instantiated	SNOMED:260846005	Type of device (attribute)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7421	
rdf:type	type	slot	the class_uri of the class that has been instantiated	NCIT:C183366	Type of External Vaginal Moisturizer Question	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7418	
rdf:type	type	slot	the class_uri of the class that has been instantiated	SNOMED:260838009	Type of telescope (attribute)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7408	
rdf:type	type	slot	the class_uri of the class that has been instantiated	SNOMED:246243005	Type of registration (attribute)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7407	
rdf:type	type	slot	the class_uri of the class that has been instantiated	SNOMED:1119468009	Classifiable form expression reference set (foundation metadata concept)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7403	
rdf:type	type	slot	the class_uri of the class that has been instantiated	SNOMED:900000000000462002	Description type component (foundation metadata concept)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7392	
rdf:type	type	slot	the class_uri of the class that has been instantiated	SNOMED:900000000000459000	Attribute type (foundation metadata concept)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7381	
rdf:type	type	slot	the class_uri of the class that has been instantiated	SNOMED:900000000000516008	Annotation type reference set (foundation metadata concept)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7365	
rdf:type	type	slot	the class_uri of the class that has been instantiated	SNOMED:762676003	OWL expression type reference set (foundation metadata concept)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7363	
nmdc:has_numeric_value	has_numeric_value	slot	Links a quantity value to a number	SNOMED:118553007	Number ratio (property) (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8328	
nmdc:has_numeric_value	has_numeric_value	slot	Links a quantity value to a number	SNOMED:118551009	Number content (property) (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8315	
nmdc:has_numeric_value	has_numeric_value	slot	Links a quantity value to a number	SNOMED:118595003	Quantity content (property) (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8274	
nmdc:has_numeric_value	has_numeric_value	slot	Links a quantity value to a number	SNOMED:703858009	Numeric estimation technique (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8263	
nmdc:has_numeric_value	has_numeric_value	slot	Links a quantity value to a number	SNOMED:118520002	Number rate (property) (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8263	
nmdc:has_numeric_value	has_numeric_value	slot	Links a quantity value to a number	SNOMED:118552002	Number fraction (property) (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8247	
nmdc:has_numeric_value	has_numeric_value	slot	Links a quantity value to a number	SNOMED:118597006	Quantity rate (property) (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8219	
nmdc:has_numeric_value	has_numeric_value	slot	Links a quantity value to a number	SNOMED:1172399009	Numeric rating scale score (observable entity)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8208	
nmdc:has_numeric_value	has_numeric_value	slot	Links a quantity value to a number	SNOMED:118596002	Quantity fraction (property) (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8206	
nmdc:has_numeric_value	has_numeric_value	slot	Links a quantity value to a number	SNOMED:272416009	Numeric group (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8181	
nmdc:has_numeric_value	has_numeric_value	slot	Links a quantity value to a number	SNOMED:260965001	Number of units (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8158	
nmdc:has_numeric_value	has_numeric_value	slot	Links a quantity value to a number	SNOMED:272397003	Numerical types (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8149	
nmdc:has_numeric_value	has_numeric_value	slot	Links a quantity value to a number	MS:1002151	numerator data type attribute	MS	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8140	
nmdc:has_numeric_value	has_numeric_value	slot	Links a quantity value to a number	SNOMED:277434004	Numerical descriptors (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8128	
nmdc:has_numeric_value	has_numeric_value	slot	Links a quantity value to a number	SNOMED:252109000	Number of times (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8125	
nmdc:has_numeric_value	has_numeric_value	slot	Links a quantity value to a number	SNOMED:118550005	Number concentration (property) (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8124	
nmdc:has_numeric_value	has_numeric_value	slot	Links a quantity value to a number	SNOMED:246432004	Number of occurrences (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8117	
nmdc:has_numeric_value	has_numeric_value	slot	Links a quantity value to a number	SNOMED:118594004	Quantity concentration (property) (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8108	
nmdc:has_numeric_value	has_numeric_value	slot	Links a quantity value to a number	SNOMED:246439008	Number of stimuli (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8099	
nmdc:has_numeric_value	has_numeric_value	slot	Links a quantity value to a number	SNOMED:272407005	Numeric grade (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8086	
nmdc:has_minimum_numeric_value	has_minimum_numeric_value	slot	The minimum value part, expressed as number, of the quantity value when the value covers a range.	NCIT:C91243	Words or Percentages for Weather Forecast Question	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7642	
nmdc:has_minimum_numeric_value	has_minimum_numeric_value	slot	The minimum value part, expressed as number, of the quantity value when the value covers a range.	NCIT:C91236	Words or Numbers for Chance Events Question	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7594	
nmdc:has_minimum_numeric_value	has_minimum_numeric_value	slot	The minimum value part, expressed as number, of the quantity value when the value covers a range.	NCIT:C73993	Pack Year	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7516	
nmdc:has_minimum_numeric_value	has_minimum_numeric_value	slot	The minimum value part, expressed as number, of the quantity value when the value covers a range.	EFO:0005241	employment status	EFO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7458	
nmdc:has_minimum_numeric_value	has_minimum_numeric_value	slot	The minimum value part, expressed as number, of the quantity value when the value covers a range.	SNOMED:118553007	Number ratio (property) (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7443	
nmdc:has_minimum_numeric_value	has_minimum_numeric_value	slot	The minimum value part, expressed as number, of the quantity value when the value covers a range.	SNOMED:118596002	Quantity fraction (property) (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7407	
nmdc:has_minimum_numeric_value	has_minimum_numeric_value	slot	The minimum value part, expressed as number, of the quantity value when the value covers a range.	SNOMED:118551009	Number content (property) (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7406	
nmdc:has_minimum_numeric_value	has_minimum_numeric_value	slot	The minimum value part, expressed as number, of the quantity value when the value covers a range.	SNOMED:703858009	Numeric estimation technique (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7398	
